3          0.0600001733         0.0151196467         0.0002267938        
3          0.0366666200         0.0724401367         0.0006803877        
3          0.0299999567         0.0591067167         0.0005464118        
3          0.0133333367         0.0399999133         0.0016000004        
3          0.0366667667         0.0075597733         0.0006803796        
3          0.0300001033         0.0208930200         0.0005464130        
3          0.0833334067         0.0075598733         0.0006803886        
3          0.0900000733         0.0208932067         0.0005464032        
3          0.1066666667         0.0400000000         0.0016000000        
3          0.0833333067         0.0724401800         0.0006803838        
3          0.0899999733         0.0591068467         0.0005464124        
3          0.0599999267         0.0648803167         0.0002267959        
