0.001000	0.001000	0.042495	0.000007	101415.118631
0.001000	0.003000	0.124854	0.000075	101414.813975
0.001000	0.005000	0.202764	0.000251	101415.476144
0.001000	0.007000	0.275254	0.000574	101416.709910
0.001000	0.009000	0.341548	0.001065	101418.677159
0.001000	0.011000	0.401094	0.001734	101421.492297
0.001000	0.013000	0.453567	0.002554	101424.584639
0.001000	0.017000	0.537012	0.004479	101435.484135
0.001000	0.015000	0.498838	0.003500	101429.854015
0.001000	0.019000	0.568436	0.005431	101441.895971
0.001000	0.021000	0.593532	0.006261	101448.926834
0.001000	0.025000	0.627424	0.007253	101463.651897
0.001000	0.027000	0.637707	0.007294	101470.866972
0.001000	0.029000	0.644633	0.006983	101477.555624
0.001000	0.023000	0.612955	0.006893	101456.307942
0.001000	0.031000	0.648974	0.006316	101483.336852
0.001000	0.035000	0.652717	0.004024	101492.143576
0.001000	0.037000	0.653283	0.002494	101494.784068
0.001000	0.039000	0.653450	0.000858	101495.841688
0.001000	0.041000	0.653443	-0.000851	101495.931445
0.001000	0.033000	0.651463	0.005317	101488.560967
0.001000	0.043000	0.653278	-0.002509	101494.787744
0.001000	0.047000	0.651446	-0.005317	101488.302216
0.001000	0.049000	0.648974	-0.006317	101483.627401
0.001000	0.051000	0.644627	-0.006985	101477.558673
0.001000	0.053000	0.637707	-0.007297	101470.886791
0.001000	0.055000	0.627424	-0.007256	101463.692609
0.001000	0.045000	0.652717	-0.004020	101492.192890
0.001000	0.057000	0.612954	-0.006896	101456.285436
0.001000	0.059000	0.593545	-0.006265	101448.938650
0.001000	0.061000	0.568426	-0.005434	101441.937469
0.001000	0.065000	0.498834	-0.003491	101429.340743
0.001000	0.067000	0.453561	-0.002552	101425.354359
0.001000	0.069000	0.401097	-0.001737	101421.735690
0.001000	0.071000	0.341551	-0.001068	101418.628764
0.001000	0.063000	0.537032	-0.004477	101435.148329
0.001000	0.073000	0.275256	-0.000577	101416.704952
0.001000	0.075000	0.202768	-0.000255	101415.572634
0.001000	0.079000	0.042502	-0.000010	101413.910685
0.003000	0.001000	0.042622	-0.000074	101599.544475
0.003000	0.003000	0.125181	-0.000608	101596.378626
0.001000	0.077000	0.124862	-0.000072	101414.212765
0.003000	0.007000	0.275695	-0.002776	101593.983532
0.003000	0.009000	0.341926	-0.004111	101594.539716
0.003000	0.013000	0.453656	-0.006595	101598.916862
0.003000	0.015000	0.498746	-0.007536	101603.487090
0.003000	0.005000	0.203196	-0.001559	101594.854271
0.003000	0.019000	0.568085	-0.008573	101616.297714
0.003000	0.021000	0.593116	-0.008634	101624.170314
0.003000	0.023000	0.612535	-0.008412	101632.599686
0.003000	0.017000	0.536785	-0.008203	101609.314870
0.003000	0.011000	0.401345	-0.005425	101595.809191
0.003000	0.025000	0.627020	-0.007935	101641.228960
0.003000	0.029000	0.644409	-0.006371	101657.660313
0.003000	0.033000	0.651458	-0.004268	101670.812406
0.003000	0.035000	0.652841	-0.003089	101675.392900
0.003000	0.031000	0.648863	-0.005366	101664.823298
0.003000	0.027000	0.637383	-0.007243	101649.690721
0.003000	0.041000	0.653680	0.000660	101680.299896
0.003000	0.039000	0.653680	-0.000620	101680.188556
0.003000	0.045000	0.652831	0.003102	101675.525091
0.003000	0.047000	0.651449	0.004287	101670.800400
