3          0.1055125000         0.0633288867         0.0000008139        
3          0.0807112225         0.0392889350         0.0000022591        
3          0.0806021275         0.0377613300         0.0000022597        
3          0.0803805625         0.0362459575         0.0000022590        
3          0.0800476575         0.0347510850         0.0000022598        
3          0.0796052750         0.0332848050         0.0000022593        
3          0.0790558050         0.0318552750         0.0000022596        
3          0.0784022100         0.0304701125         0.0000022596        
3          0.0776481775         0.0291371175         0.0000022592        
3          0.0767976975         0.0278634125         0.0000022598        
3          0.0758555450         0.0266560200         0.0000022590        
3          0.0748267700         0.0255215225         0.0000022598        
3          0.0737170325         0.0244660550         0.0000022591        
3          0.0725323725         0.0234954650         0.0000022598        
3          0.0712791725         0.0226149250         0.0000022595        
3          0.0699644700         0.0218294200         0.0000022594        
3          0.0685952450         0.0211431275         0.0000022598        
3          0.0671791850         0.0205598450         0.0000022591        
3          0.0657238925         0.0200827650         0.0000022598        
3          0.0642373650         0.0197144150         0.0000022590        
3          0.0627276825         0.0194568875         0.0000022598        
3          0.0612029975         0.0193115125         0.0000022594        
3          0.0596718500         0.0192791675         0.0000022595        
3          0.0581423575         0.0193600125         0.0000022597        
3          0.0566231475         0.0195535525         0.0000022591        
3          0.0551223700         0.0198587975         0.0000022597        
3          0.0536482425         0.0202739900         0.0000022590        
3          0.0522088050         0.0207969550         0.0000022598        
3          0.0508118525         0.0214247875         0.0000022592        
3          0.0494651500         0.0221540725         0.0000022597        
3          0.0481758700         0.0229808875         0.0000022596        
3          0.0469512800         0.0239005775         0.0000022593        
3          0.0457979225         0.0249082650         0.0000022598        
3          0.0447221575         0.0259982975         0.0000022590        
3          0.0437298525         0.0271648300         0.0000022598        
3          0.0428263650         0.0284014375         0.0000022591        
3          0.0420167050         0.0297014050         0.0000022598        
3          0.0413051825         0.0310577250         0.0000022595        
3          0.0406958350         0.0324627700         0.0000022594        
3          0.0401919000         0.0339090975         0.0000022598        
3          0.0397961625         0.0353885725         0.0000022591        
3          0.0395108000         0.0368932475         0.0000022597        
3          0.0393372875         0.0384148675         0.0000022590        
3          0.0392766625         0.0399451600         0.0000022598        
3          0.0393291875         0.0414758475         0.0000022593        
3          0.0394946275         0.0429983700         0.0000022596        
3          0.0397720950         0.0445046550         0.0000022597        
3          0.0401599950         0.0459862075         0.0000022592        
3          0.0406562950         0.0474350800         0.0000022597        
3          0.0412581850         0.0488433275         0.0000022590        
3          0.0419624650         0.0502032775         0.0000022598        
3          0.0427652475         0.0515075600         0.0000022592        
3          0.0436621600         0.0527489325         0.0000022597        
3          0.0446483800         0.0539207825         0.0000022596        
3          0.0457183625         0.0550165025         0.0000022593        
3          0.0468664200         0.0560302425         0.0000022597        
3          0.0480861200         0.0569564025         0.0000022590        
3          0.0493709175         0.0577899350         0.0000022598        
3          0.0507137300         0.0585263475         0.0000022590        
3          0.0521072800         0.0591615475         0.0000022598        
3          0.0535440525         0.0596921675         0.0000022595        
3          0.0550159625         0.0601151700         0.0000022595        
3          0.0565152225         0.0604283175         0.0000022598        
3          0.0580333900         0.0606299000         0.0000022591        
3          0.0595623025         0.0607187750         0.0000022597        
3          0.0610935925         0.0606945425         0.0000022590        
3          0.0626189200         0.0605572550         0.0000022598        
3          0.0641300275         0.0603077175         0.0000022593        
3          0.0656184900         0.0599472550         0.0000022596        
3          0.0670763950         0.0594778000         0.0000022597        
3          0.0684955275         0.0589020225         0.0000022592        
3          0.0698682850         0.0582229625         0.0000022597        
3          0.0711871250         0.0574444350         0.0000022590        
3          0.0724448600         0.0565706025         0.0000022598        
3          0.0736346750         0.0556062850         0.0000022592        
3          0.0747499750         0.0545567300         0.0000022597        
3          0.0757848175         0.0534275825         0.0000022596        
3          0.0767333550         0.0522251975         0.0000022594        
3          0.0775905325         0.0509559550         0.0000022598        
3          0.0783516125         0.0496269650         0.0000022591        
3          0.0790124425         0.0482453775         0.0000022597        
3          0.0795694800         0.0468187950         0.0000022590        
3          0.0800196025         0.0453549475         0.0000022598        
3          0.0803604450         0.0438617400         0.0000022594        
3          0.0805900350         0.0423475550         0.0000022595        
3          0.0807071650         0.0408204150         0.0000022598        
3          0.1191999500         0.0791999475         0.0000025603        
3          0.1175998750         0.0791998550         0.0000025605        
3          0.1159998000         0.0791998025         0.0000025608        
3          0.1143997250         0.0791998375         0.0000025606        
