0.005000	0.005000	9663.816753
0.005000	0.015000	9565.716753
0.005000	0.025000	9467.616753
0.005000	0.035000	9369.516753
0.005000	0.045000	9271.416753
0.005000	0.055000	9173.316753
0.005000	0.065000	9075.216753
0.005000	0.075000	8977.116753
0.005000	0.085000	8879.016753
0.005000	0.095000	8780.916753
0.005000	0.105000	8682.816753
0.005000	0.115000	8584.716753
0.005000	0.125000	8486.616753
0.005000	0.135000	8388.516753
0.005000	0.145000	8290.416753
0.005000	0.155000	8192.316753
0.005000	0.165000	8094.216753
0.005000	0.175000	7996.116753
0.005000	0.185000	7898.016753
0.005000	0.195000	7799.916753
0.005000	0.205000	7701.816753
0.005000	0.215000	7603.716753
0.005000	0.225000	7505.616753
0.005000	0.235000	7407.516753
0.005000	0.245000	7309.416753
0.005000	0.255000	7244.389886
0.005000	0.265000	7146.289886
0.005000	0.275000	7048.189886
0.005000	0.285000	6950.089886
0.005000	0.295000	6851.989886
0.005000	0.305000	6753.889886
0.005000	0.315000	6655.789886
0.005000	0.325000	6557.689886
0.005000	0.335000	6459.589886
0.005000	0.345000	6361.489886
0.005000	0.355000	6263.389886
0.005000	0.365000	6165.289886
0.005000	0.375000	6067.189886
0.005000	0.385000	5969.089886
0.005000	0.395000	5870.989886
0.005000	0.405000	5772.889886
0.005000	0.415000	5674.789886
0.005000	0.425000	5576.689886
0.005000	0.435000	5478.589886
0.005000	0.445000	5380.489886
0.005000	0.455000	5282.389886
0.005000	0.465000	5184.289886
0.005000	0.475000	5086.189886
0.005000	0.485000	4988.089886
0.005000	0.495000	4889.989886
0.005000	0.505000	4818.653683
0.005000	0.515000	4720.553683
0.005000	0.525000	4622.453683
0.005000	0.535000	4524.353683
0.005000	0.545000	4426.253683
0.005000	0.555000	4328.153683
0.005000	0.565000	4230.053683
0.005000	0.575000	4131.953683
0.005000	0.585000	4033.853683
0.005000	0.595000	3935.753683
0.005000	0.605000	3837.653683
0.005000	0.615000	3739.553683
0.005000	0.625000	3641.453683
0.005000	0.635000	3543.353683
0.005000	0.645000	3445.253683
0.005000	0.655000	3347.153683
0.005000	0.665000	3249.053683
0.005000	0.675000	3150.953683
0.005000	0.685000	3052.853683
0.005000	0.695000	2954.753683
0.005000	0.705000	2856.653683
0.005000	0.715000	2758.553683
0.005000	0.725000	2660.453683
0.005000	0.735000	2562.353683
0.005000	0.745000	2464.253683
0.005000	0.755000	2391.085737
0.005000	0.765000	2292.985737
0.005000	0.775000	2194.885737
0.005000	0.785000	2096.785737
0.005000	0.795000	1998.685737
0.005000	0.805000	1900.585737
0.005000	0.815000	1802.485737
0.005000	0.825000	1704.385737
0.005000	0.835000	1606.285737
0.005000	0.845000	1508.185737
0.005000	0.855000	1410.085737
0.005000	0.865000	1311.985737
0.005000	0.875000	1213.885737
0.005000	0.885000	1115.785737
0.005000	0.895000	1017.685737
0.005000	0.905000	919.585737
0.005000	0.915000	821.485737
0.005000	0.925000	723.385737
0.005000	0.935000	625.285737
0.005000	0.945000	527.185737
0.005000	0.955000	429.085737
0.005000	0.965000	330.985737
0.005000	0.975000	232.885737
0.005000	0.985000	134.785737
0.005000	0.995000	36.685737
0.015000	0.005000	9431.796006
0.015000	0.015000	9371.450259
0.015000	0.025000	9273.350259
0.015000	0.035000	9175.250259
0.015000	0.045000	9077.150259
0.015000	0.055000	8979.050259
0.015000	0.065000	8880.950259
0.015000	0.075000	8782.850259
0.015000	0.085000	8684.750259
0.015000	0.095000	8586.650259
0.015000	0.105000	8488.550259
0.015000	0.115000	8390.450259
0.015000	0.125000	8292.350259
0.015000	0.135000	8194.250259
0.015000	0.145000	8096.150259
0.015000	0.155000	7998.050259
0.015000	0.165000	7899.950259
0.015000	0.175000	7801.850259
0.015000	0.185000	7703.750259
0.015000	0.195000	7605.650259
0.015000	0.205000	7507.550259
0.015000	0.215000	7409.450259
0.015000	0.225000	7311.350259
0.015000	0.235000	7213.250259
0.015000	0.245000	7148.223392
0.015000	0.255000	7083.196525
0.015000	0.265000	7018.169658
0.015000	0.275000	6920.069658
0.015000	0.285000	6821.969658
0.015000	0.295000	6723.869658
0.015000	0.305000	6625.769658
0.015000	0.315000	6527.669658
0.015000	0.325000	6429.569658
0.015000	0.335000	6331.469658
0.015000	0.345000	6233.369658
0.015000	0.355000	6135.269658
0.015000	0.365000	6037.169658
0.015000	0.375000	5939.069658
0.015000	0.385000	5840.969658
0.015000	0.395000	5742.869658
0.015000	0.405000	5644.769658
0.015000	0.415000	5546.669658
0.015000	0.425000	5448.569658
0.015000	0.435000	5350.469658
0.015000	0.445000	5252.369658
0.015000	0.455000	5154.269658
0.015000	0.465000	5056.169658
0.015000	0.475000	4958.069658
0.015000	0.485000	4859.969658
0.015000	0.495000	4788.633454
0.015000	0.505000	4717.297251
0.015000	0.515000	4645.961048
0.015000	0.525000	4547.861048
0.015000	0.535000	4449.761048
0.015000	0.545000	4351.661048
0.015000	0.555000	4253.561048
0.015000	0.565000	4155.461048
0.015000	0.575000	4057.361048
0.015000	0.585000	3959.261048
0.015000	0.595000	3861.161048
0.015000	0.605000	3763.061048
0.015000	0.615000	3664.961048
0.015000	0.625000	3566.861048
0.015000	0.635000	3468.761048
0.015000	0.645000	3370.661048
0.015000	0.655000	3272.561048
0.015000	0.665000	3174.461048
0.015000	0.675000	3076.361048
0.015000	0.685000	2978.261048
0.015000	0.695000	2880.161048
0.015000	0.705000	2782.061048
0.015000	0.715000	2683.961048
0.015000	0.725000	2585.861048
0.015000	0.735000	2487.761048
0.015000	0.745000	2414.593102
0.015000	0.755000	2341.425156
0.015000	0.765000	2268.257210
0.015000	0.775000	2170.157210
0.015000	0.785000	2072.057210
0.015000	0.795000	1973.957210
0.015000	0.805000	1875.857210
0.015000	0.815000	1777.757210
0.015000	0.825000	1679.657210
0.015000	0.835000	1581.557210
0.015000	0.845000	1483.457210
0.015000	0.855000	1385.357210
0.015000	0.865000	1287.257210
0.015000	0.875000	1189.157210
0.015000	0.885000	1091.057210
0.015000	0.895000	992.957210
0.015000	0.905000	894.857210
0.015000	0.915000	796.757210
0.015000	0.925000	698.657210
0.015000	0.935000	600.557210
0.015000	0.945000	502.457210
0.015000	0.955000	404.357210
0.015000	0.965000	306.257210
0.015000	0.975000	208.157210
0.015000	0.985000	110.057210
0.015000	0.995000	36.685737
0.025000	0.005000	9199.775259
0.025000	0.015000	9139.429512
0.025000	0.025000	9079.083766
0.025000	0.035000	8980.983766
0.025000	0.045000	8882.883766
0.025000	0.055000	8784.783766
0.025000	0.065000	8686.683766
0.025000	0.075000	8588.583766
0.025000	0.085000	8490.483766
0.025000	0.095000	8392.383766
0.025000	0.105000	8294.283766
0.025000	0.115000	8196.183766
0.025000	0.125000	8098.083766
0.025000	0.135000	7999.983766
0.025000	0.145000	7901.883766
0.025000	0.155000	7803.783766
0.025000	0.165000	7705.683766
0.025000	0.175000	7607.583766
0.025000	0.185000	7509.483766
0.025000	0.195000	7411.383766
0.025000	0.205000	7313.283766
0.025000	0.215000	7215.183766
0.025000	0.225000	7117.083766
0.025000	0.235000	7052.056898
0.025000	0.245000	6987.030031
0.025000	0.255000	6922.003164
0.025000	0.265000	6856.976297
0.025000	0.275000	6791.949429
0.025000	0.285000	6693.849429
0.025000	0.295000	6595.749429
0.025000	0.305000	6497.649429
0.025000	0.315000	6399.549429
0.025000	0.325000	6301.449429
0.025000	0.335000	6203.349429
0.025000	0.345000	6105.249429
0.025000	0.355000	6007.149429
0.025000	0.365000	5909.049429
0.025000	0.375000	5810.949429
0.025000	0.385000	5712.849429
0.025000	0.395000	5614.749429
0.025000	0.405000	5516.649429
0.025000	0.415000	5418.549429
0.025000	0.425000	5320.449429
0.025000	0.435000	5222.349429
0.025000	0.445000	5124.249429
0.025000	0.455000	5026.149429
0.025000	0.465000	4928.049429
0.025000	0.475000	4829.949429
0.025000	0.485000	4758.613226
0.025000	0.495000	4687.277023
0.025000	0.505000	4615.940820
0.025000	0.515000	4544.604616
0.025000	0.525000	4473.268413
0.025000	0.535000	4375.168413
0.025000	0.545000	4277.068413
0.025000	0.555000	4178.968413
0.025000	0.565000	4080.868413
0.025000	0.575000	3982.768413
0.025000	0.585000	3884.668413
0.025000	0.595000	3786.568413
0.025000	0.605000	3688.468413
0.025000	0.615000	3590.368413
0.025000	0.625000	3492.268413
0.025000	0.635000	3394.168413
0.025000	0.645000	3296.068413
0.025000	0.655000	3197.968413
0.025000	0.665000	3099.868413
0.025000	0.675000	3001.768413
0.025000	0.685000	2903.668413
0.025000	0.695000	2805.568413
0.025000	0.705000	2707.468413
0.025000	0.715000	2609.368413
0.025000	0.725000	2511.268413
0.025000	0.735000	2438.100467
0.025000	0.745000	2364.932521
0.025000	0.755000	2291.764575
0.025000	0.765000	2218.596629
0.025000	0.775000	2145.428683
0.025000	0.785000	2047.328683
0.025000	0.795000	1949.228683
0.025000	0.805000	1851.128683
0.025000	0.815000	1753.028683
0.025000	0.825000	1654.928683
0.025000	0.835000	1556.828683
0.025000	0.845000	1458.728683
0.025000	0.855000	1360.628683
0.025000	0.865000	1262.528683
0.025000	0.875000	1164.428683
0.025000	0.885000	1066.328683
0.025000	0.895000	968.228683
0.025000	0.905000	870.128683
0.025000	0.915000	772.028683
0.025000	0.925000	673.928683
0.025000	0.935000	575.828683
0.025000	0.945000	477.728683
0.025000	0.955000	379.628683
0.025000	0.965000	281.528683
0.025000	0.975000	183.428683
0.025000	0.985000	110.057210
0.025000	0.995000	36.685737
0.035000	0.005000	8967.754512
0.035000	0.015000	8907.408766
0.035000	0.025000	8847.063019
0.035000	0.035000	8786.717272
0.035000	0.045000	8688.617272
0.035000	0.055000	8590.517272
0.035000	0.065000	8492.417272
0.035000	0.075000	8394.317272
0.035000	0.085000	8296.217272
0.035000	0.095000	8198.117272
0.035000	0.105000	8100.017272
0.035000	0.115000	8001.917272
0.035000	0.125000	7903.817272
0.035000	0.135000	7805.717272
0.035000	0.145000	7707.617272
0.035000	0.155000	7609.517272
0.035000	0.165000	7511.417272
0.035000	0.175000	7413.317272
0.035000	0.185000	7315.217272
0.035000	0.195000	7217.117272
0.035000	0.205000	7119.017272
0.035000	0.215000	7020.917272
0.035000	0.225000	6955.890405
0.035000	0.235000	6890.863537
0.035000	0.245000	6825.836670
0.035000	0.255000	6760.809803
0.035000	0.265000	6695.782936
0.035000	0.275000	6630.756068
0.035000	0.285000	6565.729201
0.035000	0.295000	6467.629201
0.035000	0.305000	6369.529201
0.035000	0.315000	6271.429201
0.035000	0.325000	6173.329201
0.035000	0.335000	6075.229201
0.035000	0.345000	5977.129201
0.035000	0.355000	5879.029201
0.035000	0.365000	5780.929201
0.035000	0.375000	5682.829201
0.035000	0.385000	5584.729201
0.035000	0.395000	5486.629201
0.035000	0.405000	5388.529201
0.035000	0.415000	5290.429201
0.035000	0.425000	5192.329201
0.035000	0.435000	5094.229201
0.035000	0.445000	4996.129201
0.035000	0.455000	4898.029201
0.035000	0.465000	4799.929201
0.035000	0.475000	4728.592998
0.035000	0.485000	4657.256795
0.035000	0.495000	4585.920591
0.035000	0.505000	4514.584388
0.035000	0.515000	4443.248185
0.035000	0.525000	4371.911981
0.035000	0.535000	4300.575778
0.035000	0.545000	4202.475778
0.035000	0.555000	4104.375778
0.035000	0.565000	4006.275778
0.035000	0.575000	3908.175778
0.035000	0.585000	3810.075778
0.035000	0.595000	3711.975778
0.035000	0.605000	3613.875778
0.035000	0.615000	3515.775778
0.035000	0.625000	3417.675778
0.035000	0.635000	3319.575778
0.035000	0.645000	3221.475778
0.035000	0.655000	3123.375778
0.035000	0.665000	3025.275778
0.035000	0.675000	2927.175778
0.035000	0.685000	2829.075778
0.035000	0.695000	2730.975778
0.035000	0.705000	2632.875778
0.035000	0.715000	2534.775778
0.035000	0.725000	2461.607832
0.035000	0.735000	2388.439886
0.035000	0.745000	2315.271940
0.035000	0.755000	2242.103994
0.035000	0.765000	2168.936048
0.035000	0.775000	2095.768102
0.035000	0.785000	2022.600156
0.035000	0.795000	1924.500156
0.035000	0.805000	1826.400156
0.035000	0.815000	1728.300156
0.035000	0.825000	1630.200156
0.035000	0.835000	1532.100156
0.035000	0.845000	1434.000156
0.035000	0.855000	1335.900156
0.035000	0.865000	1237.800156
0.035000	0.875000	1139.700156
0.035000	0.885000	1041.600156
0.035000	0.895000	943.500156
0.035000	0.905000	845.400156
0.035000	0.915000	747.300156
0.035000	0.925000	649.200156
0.035000	0.935000	551.100156
0.035000	0.945000	453.000156
0.035000	0.955000	354.900156
0.035000	0.965000	256.800156
0.035000	0.975000	183.428683
0.035000	0.985000	110.057210
0.035000	0.995000	36.685737
0.045000	0.005000	8735.733766
0.045000	0.015000	8675.388019
0.045000	0.025000	8615.042272
0.045000	0.035000	8554.696525
0.045000	0.045000	8494.350778
0.045000	0.055000	8396.250778
0.045000	0.065000	8298.150778
0.045000	0.075000	8200.050778
0.045000	0.085000	8101.950778
0.045000	0.095000	8003.850778
0.045000	0.105000	7905.750778
0.045000	0.115000	7807.650778
0.045000	0.125000	7709.550778
0.045000	0.135000	7611.450778
0.045000	0.145000	7513.350778
0.045000	0.155000	7415.250778
0.045000	0.165000	7317.150778
0.045000	0.175000	7219.050778
0.045000	0.185000	7120.950778
0.045000	0.195000	7022.850778
0.045000	0.205000	6924.750778
0.045000	0.215000	6859.723911
0.045000	0.225000	6794.697044
0.045000	0.235000	6729.670176
0.045000	0.245000	6664.643309
0.045000	0.255000	6599.616442
0.045000	0.265000	6534.589575
0.045000	0.275000	6469.562707
0.045000	0.285000	6404.535840
0.045000	0.295000	6339.508973
0.045000	0.305000	6241.408973
0.045000	0.315000	6143.308973
0.045000	0.325000	6045.208973
0.045000	0.335000	5947.108973
0.045000	0.345000	5849.008973
0.045000	0.355000	5750.908973
0.045000	0.365000	5652.808973
0.045000	0.375000	5554.708973
0.045000	0.385000	5456.608973
0.045000	0.395000	5358.508973
0.045000	0.405000	5260.408973
0.045000	0.415000	5162.308973
0.045000	0.425000	5064.208973
0.045000	0.435000	4966.108973
0.045000	0.445000	4868.008973
0.045000	0.455000	4769.908973
0.045000	0.465000	4698.572770
0.045000	0.475000	4627.236566
0.045000	0.485000	4555.900363
0.045000	0.495000	4484.564160
0.045000	0.505000	4413.227956
0.045000	0.515000	4341.891753
0.045000	0.525000	4270.555550
0.045000	0.535000	4199.219346
0.045000	0.545000	4127.883143
0.045000	0.555000	4029.783143
0.045000	0.565000	3931.683143
0.045000	0.575000	3833.583143
0.045000	0.585000	3735.483143
0.045000	0.595000	3637.383143
0.045000	0.605000	3539.283143
0.045000	0.615000	3441.183143
0.045000	0.625000	3343.083143
0.045000	0.635000	3244.983143
0.045000	0.645000	3146.883143
0.045000	0.655000	3048.783143
0.045000	0.665000	2950.683143
0.045000	0.675000	2852.583143
0.045000	0.685000	2754.483143
0.045000	0.695000	2656.383143
0.045000	0.705000	2558.283143
0.045000	0.715000	2485.115197
0.045000	0.725000	2411.947251
0.045000	0.735000	2338.779305
0.045000	0.745000	2265.611359
0.045000	0.755000	2192.443413
0.045000	0.765000	2119.275467
0.045000	0.775000	2046.107521
0.045000	0.785000	1972.939575
0.045000	0.795000	1899.771629
0.045000	0.805000	1801.671629
0.045000	0.815000	1703.571629
0.045000	0.825000	1605.471629
0.045000	0.835000	1507.371629
0.045000	0.845000	1409.271629
0.045000	0.855000	1311.171629
0.045000	0.865000	1213.071629
0.045000	0.875000	1114.971629
0.045000	0.885000	1016.871629
0.045000	0.895000	918.771629
0.045000	0.905000	820.671629
0.045000	0.915000	722.571629
0.045000	0.925000	624.471629
0.045000	0.935000	526.371629
0.045000	0.945000	428.271629
0.045000	0.955000	330.171629
0.045000	0.965000	256.800156
0.045000	0.975000	183.428683
0.045000	0.985000	110.057210
0.045000	0.995000	36.685737
0.055000	0.005000	8503.713019
0.055000	0.015000	8443.367272
0.055000	0.025000	8383.021525
0.055000	0.035000	8322.675778
0.055000	0.045000	8262.330031
0.055000	0.055000	8201.984284
0.055000	0.065000	8103.884284
0.055000	0.075000	8005.784284
0.055000	0.085000	7907.684284
0.055000	0.095000	7809.584284
0.055000	0.105000	7711.484284
0.055000	0.115000	7613.384284
0.055000	0.125000	7515.284284
0.055000	0.135000	7417.184284
0.055000	0.145000	7319.084284
0.055000	0.155000	7220.984284
0.055000	0.165000	7122.884284
