1          0.0000000000         80.0000000000        0.0000000000         0.0000000000        
1          120.0000000000       0.0000000000         120.0000000000       80.0000000000       
2          0.0000000000         0.0000000000         120.0000000000       0.0000000000        
2          120.0000000000       80.0000000000        0.0000000000         80.0000000000       
3          80.0000000000        40.0000000000        66.1806300000        20.9789700000       
3          66.1806300000        20.9789700000        43.8197300000        28.2442200000       
3          43.8197300000        28.2442200000        43.8194800000        51.7554600000       
3          43.8194800000        51.7554600000        66.1801400000        59.0211800000       
3          66.1801400000        59.0211800000        80.0000000000        40.0000000000       
