1          -18.3269000000       87.6306500000        -18.7346000000       87.3411300000       
1          -18.7346000000       87.3411300000        -19.1417000000       87.0508300000       
1          -19.1417000000       87.0508300000        -19.5369000000       86.7446400000       
1          -19.5369000000       86.7446400000        -19.9345000000       86.4420900000       
1          -19.9345000000       86.4420900000        -20.3024000000       86.1048900000       
1          -20.3024000000       86.1048900000        -20.6415000000       85.7374800000       
1          -20.6415000000       85.7374800000        -20.9481000000       85.3453400000       
1          -20.9481000000       85.3453400000        -21.2104000000       84.9196800000       
1          -21.2104000000       84.9196800000        -21.4195000000       84.4658000000       
1          -21.4195000000       84.4658000000        -21.5845000000       83.9938200000       
1          -21.5845000000       83.9938200000        -21.7133000000       83.5110500000       
1          -21.7133000000       83.5110500000        -21.7938000000       83.0185100000       
1          -21.7938000000       83.0185100000        -21.8115000000       82.5193800000       
1          -21.8115000000       82.5193800000        -21.8124000000       82.0196800000       
1          -21.8124000000       82.0196800000        -21.8053000000       81.5198600000       
1          -21.8053000000       81.5198600000        -21.7866000000       81.0204200000       
1          -21.7866000000       81.0204200000        -21.7268000000       80.5267900000       
1          -21.7268000000       80.5267900000        -21.5649000000       80.0542700000       
1          -21.5649000000       80.0542700000        -21.4136000000       79.5785300000       
1          -21.4136000000       79.5785300000        -21.2734000000       79.0989000000       
1          -21.2734000000       79.0989000000        -21.1003000000       78.6354400000       
1          -21.1003000000       78.6354400000        -21.0187000000       78.1422000000       
1          -21.0187000000       78.1422000000        -20.9156000000       77.6540300000       
1          -20.9156000000       77.6540300000        -20.7568000000       77.1804300000       
1          -20.7568000000       77.1804300000        -20.6572000000       76.7002900000       
1          -20.6572000000       76.7002900000        -20.6964000000       76.2019300000       
1          -20.6964000000       76.2019300000        -20.7448000000       75.7044300000       
1          -20.7448000000       75.7044300000        -20.8201000000       75.2101100000       
1          -20.8201000000       75.2101100000        -20.8889000000       74.7148900000       
1          -20.8889000000       74.7148900000        -20.9874000000       74.2297200000       
1          -20.9874000000       74.2297200000        -21.2204000000       73.7873300000       
1          -21.2204000000       73.7873300000        -21.4431000000       73.3397300000       
1          -21.4431000000       73.3397300000        -21.6651000000       72.8916900000       
1          -21.6651000000       72.8916900000        -21.8778000000       72.4391900000       
1          -21.8778000000       72.4391900000        -22.0882000000       71.9855900000       
1          -22.0882000000       71.9855900000        -22.2890000000       71.5277200000       
1          -22.2890000000       71.5277200000        -22.4930000000       71.0712300000       
1          -22.4930000000       71.0712300000        -22.6869000000       70.6105500000       
1          -22.6869000000       70.6105500000        -22.8652000000       70.1434000000       
1          -22.8652000000       70.1434000000        -23.0340000000       69.6733700000       
1          -23.0340000000       69.6733700000        -23.1445000000       69.1857100000       
1          -23.1445000000       69.1857100000        -23.2549000000       68.6980400000       
1          -23.2549000000       68.6980400000        -23.3424000000       68.2057800000       
1          -23.3424000000       68.2057800000        -23.4161000000       67.7112200000       
1          -23.4161000000       67.7112200000        -23.4648000000       67.2136900000       
1          -23.4648000000       67.2136900000        -23.5091000000       66.7156400000       
1          -23.5091000000       66.7156400000        -23.5313000000       66.2162900000       
1          -23.5313000000       66.2162900000        -23.5456000000       65.7164800000       
1          -23.5456000000       65.7164800000        -23.5398000000       65.2167300000       
1          -23.5398000000       65.2167300000        -23.5223000000       64.7170200000       
1          -23.5223000000       64.7170200000        -23.4797000000       64.2193900000       
1          -23.4797000000       64.2193900000        -23.4038000000       63.7252900000       
1          -23.4038000000       63.7252900000        -23.3109000000       63.2340500000       
1          -23.3109000000       63.2340500000        -23.2033000000       62.7457500000       
1          -23.2033000000       62.7457500000        -23.0997000000       62.2568600000       
1          -23.0997000000       62.2568600000        -22.9802000000       61.7713400000       
1          -22.9802000000       61.7713400000        -22.8581000000       61.2868800000       
1          -22.8581000000       61.2868800000        -22.6704000000       60.8234400000       
1          -22.6704000000       60.8234400000        -22.4827000000       60.3600000000       
1          -22.4827000000       60.3600000000        -22.2481000000       59.9192200000       
1          -22.2481000000       59.9192200000        -21.9790000000       59.4978100000       
1          -21.9790000000       59.4978100000        -21.7007000000       59.0825200000       
1          -21.7007000000       59.0825200000        -21.4087000000       58.6765900000       
1          -21.4087000000       58.6765900000        -21.0946000000       58.2877900000       
1          -21.0946000000       58.2877900000        -20.7498000000       57.9260400000       
1          -20.7498000000       57.9260400000        -20.3964000000       57.5723200000       
1          -20.3964000000       57.5723200000        -20.0327000000       57.2297700000       
1          -20.0327000000       57.2297700000        -19.6238000000       56.9441900000       
1          -19.6238000000       56.9441900000        -19.1994000000       56.6798800000       
1          -19.1994000000       56.6798800000        -18.7841000000       56.4014200000       
1          -18.7841000000       56.4014200000        -18.3709000000       56.1199300000       
1          -18.3709000000       56.1199300000        -18.0366000000       55.7561800000       
1          -18.0366000000       55.7561800000        -17.8295000000       55.3024900000       
1          -17.8295000000       55.3024900000        -17.7429000000       54.8193300000       
1          -17.7429000000       54.8193300000        -17.7766000000       54.3204400000       
1          -17.7766000000       54.3204400000        -17.8401000000       53.8269700000       
1          -17.8401000000       53.8269700000        -17.9835000000       53.3479300000       
1          -17.9835000000       53.3479300000        -18.1300000000       52.8699000000       
1          -18.1300000000       52.8699000000        -18.2937000000       52.3974500000       
1          -18.2937000000       52.3974500000        -18.4803000000       51.9335600000       
1          -18.4803000000       51.9335600000        -18.6397000000       51.4599000000       
1          -18.6397000000       51.4599000000        -18.7773000000       50.9791700000       
1          -18.7773000000       50.9791700000        -18.9140000000       50.4982100000       
1          -18.9140000000       50.4982100000        -19.0549000000       50.0184900000       
1          -19.0549000000       50.0184900000        -19.1962000000       49.5388700000       
1          -19.1962000000       49.5388700000        -19.3260000000       49.0560900000       
1          -19.3260000000       49.0560900000        -19.4349000000       48.5682300000       
1          -19.4349000000       48.5682300000        -19.5216000000       48.0758100000       
1          -19.5216000000       48.0758100000        -19.5951000000       47.5812800000       
