 variables = x, y
  8.112117454995219E-004  8.805804740576094E-004
  8.938707264007713E-004  2.434017565496388E-003
  8.793497635207057E-004  4.018423401497238E-003
  8.743845072822383E-004  5.604505429932136E-003
  8.454551535814407E-004  7.219038485338212E-003
  8.721288128875522E-004  8.814127813244326E-003
  8.460539156655158E-004  1.040922228381118E-002
  8.547533051602097E-004  1.200571748205414E-002
  8.671320529717917E-004  1.360504936098752E-002
  8.381335241957053E-004  1.520410025128585E-002
  8.379769624430686E-004  1.680197036096920E-002
  8.219333349926895E-004  1.839881392266914E-002
  8.405400684703937E-004  1.999687362831668E-002
  8.715567071060034E-004  2.159387882562431E-002
  8.301958651880472E-004  2.319035056994564E-002
  8.325778088512587E-004  2.478901203502357E-002
  8.746405168811290E-004  2.638917872559068E-002
  8.755743999668321E-004  2.799188011757342E-002
  8.472310156541744E-004  2.959217330161846E-002
  8.405455459621412E-004  3.278941880725849E-002
  8.721930018576365E-004  3.118992906879624E-002
  8.743737870965833E-004  3.438975669632439E-002
  8.376549498902451E-004  3.599267328135332E-002
  8.349742199224317E-004  3.919783223960599E-002
  8.349742199224027E-004  4.080216776039398E-002
  8.723000664038473E-004  4.240403303855712E-002
  8.376549498902451E-004  4.400732671864667E-002
  8.723000664038423E-004  3.759596696144287E-002
  8.743737870965992E-004  4.561024330367559E-002
  8.405455459621362E-004  4.721058119274149E-002
  8.721930018576139E-004  4.881007093120376E-002
  8.472310156541948E-004  5.040782669838153E-002
  8.746405168811316E-004  5.361082127440930E-002
  8.325778088512560E-004  5.521098796497641E-002
  8.301958651880219E-004  5.680964943005436E-002
  8.755743999668278E-004  5.200811988242656E-002
  8.715567071060272E-004  5.840612117437569E-002
  8.405400684703688E-004  6.000312637168332E-002
  8.219333349927030E-004  6.160118607733087E-002
  8.379769624430445E-004  6.319802963903082E-002
  8.381335241957149E-004  6.479589974871419E-002
  8.671320529717717E-004  6.639495063901253E-002
  8.547533051602186E-004  6.799428251794593E-002
  8.721288128875715E-004  7.118587218675569E-002
  8.460539156655165E-004  6.959077771618886E-002
  8.454551535814601E-004  7.278096151466179E-002
  8.743845072822577E-004  7.439549457006782E-002
  8.793497635207142E-004  7.598157659850271E-002
  8.112117454994657E-004  7.911941952594234E-002
  2.431636003325039E-003  8.758918274211478E-004
  2.431695997808885E-003  2.434829670416881E-003
  2.449629578828538E-003  4.027128207243346E-003
  2.417081346259784E-003  5.612307383832810E-003
  8.938707264007923E-004  7.756598243450354E-002
  2.423250360689197E-003  7.233432642845085E-003
  2.425000108212042E-003  8.832591249893065E-003
  2.426102795023993E-003  1.203157224996735E-002
  2.423260523124025E-003  1.362536343235523E-002
  2.424840098224836E-003  1.522118513216093E-002
  2.425231658863310E-003  1.842539940449871E-002
  2.426310111299324E-003  2.002605924129371E-002
  2.425101909630533E-003  2.162561768153395E-002
  2.423997337638508E-003  2.322315490431106E-002
  2.426252837699814E-003  1.043043404401260E-002
  2.424307611244053E-003  1.682369623794333E-002
  2.424312858009795E-003  2.482196975893703E-002
  2.422857934918690E-003  2.641934762801082E-002
  2.421262520921670E-003  2.801298502040164E-002
  2.423079287399420E-003  3.121349070102096E-002
  2.423197589134749E-003  3.281130439064454E-002
  2.423046865323170E-003  3.440966773403509E-002
  2.419248251569246E-003  3.600692198658402E-002
  2.421677061485039E-003  3.760365934014064E-002
  2.419992239458072E-003  3.920121977001503E-002
  2.421677061485045E-003  4.239634065985935E-002
  2.424523237720480E-003  2.961219843053702E-002
  2.419992239458042E-003  4.079878022998498E-002
  2.419248251569227E-003  4.399307801341598E-002
  2.423046865323188E-003  4.559033226596491E-002
  2.423197589134749E-003  4.718869560935546E-002
  2.423079287399396E-003  4.878650929897903E-002
  2.424523237720493E-003  5.038780156946298E-002
  2.421262520921676E-003  5.198701497959837E-002
  2.422857934918684E-003  5.358065237198919E-002
  2.423997337638479E-003  5.677684509568895E-002
  2.425101909630554E-003  5.837438231846605E-002
  2.425231658863311E-003  6.157460059550128E-002
  2.424307611244022E-003  6.317630376205668E-002
  2.426310111299309E-003  5.997394075870630E-002
  2.423260523124015E-003  6.637463656764474E-002
  2.426102795024012E-003  6.796842775003260E-002
  2.426252837699826E-003  6.956956595598736E-002
  2.425000108212074E-003  7.116740875010691E-002
  2.423250360689222E-003  7.276656735715489E-002
  2.424840098224836E-003  6.477881486783905E-002
  2.449629578828529E-003  7.597287179275669E-002
  2.431695997808917E-003  7.756517032958317E-002
  2.417081346259803E-003  7.438769261616721E-002
  4.021470168189442E-003  8.760109329669292E-004
  4.030239062877142E-003  2.446511316494805E-003
  4.042627384527391E-003  4.039237081729750E-003
  4.008145077404933E-003  5.625539509347858E-003
  2.431636003324982E-003  7.912410817257889E-002
  4.022110394123889E-003  8.837998659458137E-003
  4.020001394676198E-003  1.043355033733695E-002
  4.018143383467268E-003  1.202926189477121E-002
  4.017698111166603E-003  1.362333617657371E-002
  4.019303367493186E-003  1.521956681733802E-002
  4.020799881283501E-003  1.841917016745961E-002
  4.018846927376709E-003  2.001932559755016E-002
  4.016529153669445E-003  2.161828085747617E-002
  4.015272051649514E-003  2.321598298490713E-002
  4.014461483694606E-003  2.481497866302808E-002
  4.013652694401720E-003  2.641326374676374E-002
  4.016362862545936E-003  2.961023119986327E-002
  4.016238313723729E-003  3.120979525853973E-002
  4.016410571015020E-003  3.280850845954295E-002
  4.016213851905058E-003  3.440727039680904E-002
  4.014415056454525E-003  3.600554792544337E-002
  4.015518853337428E-003  3.760288486700843E-002
  4.016327241146349E-003  4.079927355855084E-002
  4.015518853337435E-003  4.239711513299159E-002
  4.014415056454520E-003  4.399445207455665E-002
  2.424312858009797E-003  5.517803024106299E-002
  4.016410571015015E-003  4.719149154045706E-002
  4.016238313723728E-003  4.879020474146026E-002
  4.016362862545947E-003  5.038976880013671E-002
  4.014365163957602E-003  5.198917281452289E-002
  4.013652694401708E-003  5.358673625323626E-002
  4.014461483694599E-003  5.518502133697193E-002
  4.015272051649497E-003  5.678401701509288E-002
  4.016529153669473E-003  5.838171914252383E-002
  4.018846927376713E-003  5.998067440244983E-002
  4.020799881283511E-003  6.158082983254037E-002
  4.020805180419156E-003  6.318096364649904E-002
  4.019303367493206E-003  6.478043318266194E-002
  4.017698111166608E-003  6.637666382342625E-002
  4.018143383467285E-003  6.797073810522876E-002
  4.020001394676196E-003  6.956644966266301E-002
  4.015216013133632E-003  7.275712642433771E-002
  4.008145077404924E-003  7.437446049065213E-002
  4.022110394123901E-003  7.116200134054185E-002
  4.030239062877169E-003  7.755348868350520E-002
