 variables = x, y
  8.152167285299791E-004  8.719756304070559E-004
  8.832671579625745E-004  2.430829021636014E-003
  8.722635798700904E-004  4.018208666177977E-003
  8.428408396132883E-004  5.604482201526490E-003
  8.727678653994883E-004  7.217965484009542E-003
  8.420967762015517E-004  8.814368878315403E-003
  8.750096678563243E-004  1.041149381033912E-002
  8.409597342039627E-004  1.201141608341767E-002
  8.734200213369573E-004  1.361194858720971E-002
  8.414420678206990E-004  1.521387727893094E-002
  8.468463568396646E-004  1.681663140242446E-002
  8.484851684121647E-004  1.841700599212896E-002
  8.343440620718304E-004  2.001477414350161E-002
  8.286028788175108E-004  2.161294588702277E-002
  8.735806503312484E-004  2.321410187182519E-002
  8.335190345889323E-004  2.481650875636073E-002
  8.487584548783834E-004  2.641648540573427E-002
  8.356309658652187E-004  2.801438328573613E-002
  8.727411012818982E-004  2.961208368096829E-002
  8.382643838325208E-004  3.280359220177553E-002
  8.275675408430848E-004  3.120820408463614E-002
  8.196193411724647E-004  3.439978595675422E-002
  7.737177632430649E-004  3.599864502427270E-002
  7.670590807724621E-004  3.919921818911049E-002
  7.670590807724614E-004  4.080078181088951E-002
  7.595880453488528E-004  4.240218190707940E-002
  7.737177632430709E-004  4.400135497572730E-002
  7.595880453488507E-004  3.759781809292061E-002
  8.196193411724549E-004  4.560021404324578E-002
  8.382643838325391E-004  4.719640779822446E-002
  8.275675408430813E-004  4.879179591536385E-002
  8.727411012819105E-004  5.038791631903169E-002
  8.487584548783778E-004  5.358351459426573E-002
  8.335190345889425E-004  5.518349124363928E-002
  8.735806503312299E-004  5.678589812817481E-002
  8.356309658652149E-004  5.198561671426385E-002
  8.286028788175146E-004  5.838705411297725E-002
  8.343440620718134E-004  5.998522585649843E-002
  8.484851684121936E-004  6.158299400787107E-002
  8.468463568396615E-004  6.318336859757555E-002
  8.414420678206831E-004  6.478612272106908E-002
  8.734200213369758E-004  6.638805141279031E-002
  8.409597342039629E-004  6.798858391658234E-002
  8.420967762015935E-004  7.118563112168458E-002
